start_station_code,end_station_code,start_date
6,2,2016-09-18
1,3,2016-09-18
1,2,2016-09-18
3,2,2016-09-18
3,5,2016-09-18
1,8,2016-09-18
3,2,2016-09-18
8,5,2016-09-18
6,3,2016-09-18
1,8,2016-09-18
4,8,2016-09-18
4,5,2016-09-18
3,1,2016-09-18
5,8,2016-09-18
4,8,2016-09-18
6,8,2016-09-18
4,1,2016-09-18
4,1,2016-09-18
2,6,2016-09-18
7,6,2016-09-18
5,7,2016-09-18
7,4,2016-09-18
7,3,2016-09-18
6,8,2016-09-18
3,2,2016-09-19
7,2,2016-09-19
8,4,2016-09-19
8,3,2016-09-19
4,5,2016-09-19
1,8,2016-09-19
2,7,2016-09-19
5,4,2016-09-19
1,5,2016-09-19
1,8,2016-09-19
1,8,2016-09-19
3,1,2016-09-19
1,3,2016-09-19
4,7,2016-09-19
6,8,2016-09-19
1,4,2016-09-19
8,1,2016-09-19
6,7,2016-09-19
2,6,2016-09-19
5,1,2016-09-19
5,6,2016-09-19
1,6,2016-09-19
3,2,2016-09-19
4,8,2016-09-19
5,7,2016-09-19
5,7,2016-09-19
8,5,2016-09-19
8,6,2016-09-19
6,5,2016-09-19
6,8,2016-09-19
6,3,2016-09-19
7,2,2016-09-19
4,8,2016-09-19
8,4,2016-09-19
4,5,2016-09-19
1,8,2016-09-19
2,8,2016-09-19
7,3,2016-09-19
6,8,2016-09-19
6,7,2016-09-19
2,8,2016-09-20
4,2,2016-09-20
5,3,2016-09-20
7,5,2016-09-20
5,3,2016-09-20
1,4,2016-09-20
6,7,2016-09-20
4,3,2016-09-20
8,7,2016-09-20
4,5,2016-09-20
4,1,2016-09-20
1,6,2016-09-20
2,8,2016-09-20
6,2,2016-09-20
8,3,2016-09-20
4,2,2016-09-20
8,6,2016-09-20
5,2,2016-09-20
7,8,2016-09-20
7,3,2016-09-20
5,8,2016-09-20
1,4,2016-09-20
4,8,2016-09-20
8,6,2016-09-20
2,1,2016-09-20
8,6,2016-09-20
7,8,2016-09-20
8,3,2016-09-20
8,6,2016-09-20
3,5,2016-09-20
6,1,2016-09-20
7,3,2016-09-20
7,3,2016-09-20
1,6,2016-09-20
2,7,2016-09-20
7,6,2016-09-20
6,5,2016-09-20
3,1,2016-09-20
8,5,2016-09-20
8,3,2016-09-20
7,2,2016-09-20
3,6,2016-09-20
2,7,2016-09-20
8,6,2016-09-21
3,6,2016-09-21
3,5,2016-09-21
6,1,2016-09-21
8,4,2016-09-21
6,5,2016-09-21
6,8,2016-09-21
6,5,2016-09-21
1,8,2016-09-21
4,1,2016-09-21
3,7,2016-09-21
1,5,2016-09-21
4,2,2016-09-21
7,5,2016-09-21
8,3,2016-09-21
7,1,2016-09-21
2,3,2016-09-21
3,7,2016-09-21
6,8,2016-09-21
5,6,2016-09-21
4,8,2016-09-21
4,5,2016-09-21
5,6,2016-09-21
3,8,2016-09-21
8,6,2016-09-21
1,7,2016-09-21
5,3,2016-09-21
8,2,2016-09-21
6,8,2016-09-21
2,1,2016-09-21
2,8,2016-09-21
7,4,2016-09-21
6,8,2016-09-21
4,6,2016-09-21
5,2,2016-09-21
2,1,2016-09-21
4,5,2016-09-21
7,8,2016-09-21
3,6,2016-09-21
4,2,2016-09-21
2,7,2016-09-21
1,8,2016-09-21
1,2,2016-09-21
4,2,2016-09-21
1,6,2016-09-21
6,4,2016-09-21
3,4,2016-09-21
6,8,2016-09-21
4,1,2016-09-21
5,1,2016-09-21
3,1,2016-09-21
6,7,2016-09-21
8,2,2016-09-21
4,7,2016-09-21
8,4,2016-09-21
7,4,2016-09-22
3,8,2016-09-22
7,8,2016-09-22
1,3,2016-09-22
7,3,2016-09-22
8,2,2016-09-22
2,3,2016-09-22
6,4,2016-09-22
5,4,2016-09-22
2,1,2016-09-22
7,4,2016-09-22
1,8,2016-09-22
5,2,2016-09-22
8,5,2016-09-22
3,1,2016-09-22
4,7,2016-09-22
8,6,2016-09-22
5,1,2016-09-22
4,1,2016-09-22
3,6,2016-09-22
3,4,2016-09-22
1,7,2016-09-22
8,5,2016-09-22
4,1,2016-09-22
5,6,2016-09-22
5,7,2016-09-22
6,2,2016-09-22
5,7,2016-09-22
7,6,2016-09-22
6,2,2016-09-22
8,2,2016-09-22
5,3,2016-09-22
6,3,2016-09-22
6,7,2016-09-22
3,6,2016-09-22
6,2,2016-09-22
6,5,2016-09-22
2,1,2016-09-23
2,4,2016-09-23
1,5,2016-09-23
4,7,2016-09-23
1,4,2016-09-23
4,8,2016-09-23
5,1,2016-09-23
1,8,2016-09-23
6,4,2016-09-23
1,4,2016-09-23
1,2,2016-09-23
8,5,2016-09-23
3,1,2016-09-23
4,8,2016-09-23
4,3,2016-09-23
7,8,2016-09-23
4,3,2016-09-23
2,3,2016-09-23
4,3,2016-09-23
4,1,2016-09-23
8,3,2016-09-23
7,8,2016-09-23
1,4,2016-09-23
3,7,2016-09-23
8,1,2016-09-23
5,8,2016-09-23
6,1,2016-09-23
2,1,2016-09-23
4,8,2016-09-23
8,3,2016-09-23
6,3,2016-09-23
8,4,2016-09-23
4,5,2016-09-23
1,4,2016-09-23
7,8,2016-09-23
7,5,2016-09-23
6,2,2016-09-23
4,5,2016-09-23
5,8,2016-09-24
8,7,2016-09-24
4,6,2016-09-24
4,2,2016-09-24
1,2,2016-09-24
6,7,2016-09-24
4,5,2016-09-24
8,5,2016-09-24
8,3,2016-09-24
7,4,2016-09-24
5,8,2016-09-24
2,3,2016-09-24
1,5,2016-09-24
1,7,2016-09-24
4,1,2016-09-24
7,2,2016-09-24
5,3,2016-09-24
1,6,2016-09-24
3,8,2016-09-24
2,5,2016-09-24
4,2,2016-09-24
5,1,2016-09-24
4,2,2016-09-24
4,3,2016-09-24
5,4,2016-09-24
6,1,2016-09-24
2,6,2016-09-24
1,2,2016-09-24
8,4,2016-09-24
3,7,2016-09-24
5,8,2016-09-24
6,3,2016-09-24
1,8,2016-09-24
1,8,2016-09-24
1,3,2016-09-24
3,7,2016-09-24
6,5,2016-09-24
6,4,2016-09-24
4,2,2016-09-24
2,6,2016-09-24
7,1,2016-09-24
7,1,2016-09-24
3,8,2016-09-24
5,3,2016-09-24
1,5,2016-09-24
7,6,2016-09-24
4,3,2016-09-24
1,6,2016-09-24
7,1,2016-09-24
6,7,2016-09-24
5,7,2016-09-24
4,1,2016-09-24
3,7,2016-09-24
5,2,2016-09-24
4,5,2016-09-24
7,4,2016-09-24
8,3,2016-09-24
5,2,2016-09-24
6,1,2016-09-24
4,5,2016-09-24
2,7,2016-09-24
8,4,2016-09-24
7,2,2016-09-24
8,5,2016-09-24
4,8,2016-09-24
7,4,2016-09-24
3,2,2016-09-24
4,1,2016-09-24
2,1,2016-09-24
2,7,2016-09-24
1,8,2016-09-24
3,6,2016-09-24
6,7,2016-09-24
2,6,2016-09-24
6,4,2016-09-24
5,2,2016-09-25
1,4,2016-09-25
2,6,2016-09-25
8,7,2016-09-25
7,8,2016-09-25
1,2,2016-09-25
2,5,2016-09-25
4,3,2016-09-25
1,2,2016-09-25
2,1,2016-09-25
4,7,2016-09-25
4,7,2016-09-25
3,6,2016-09-25
4,7,2016-09-25
7,5,2016-09-25
1,6,2016-09-25
8,6,2016-09-25
2,7,2016-09-25
4,8,2016-09-25
3,2,2016-09-25
3,6,2016-09-25
6,7,2016-09-25
5,3,2016-09-25
4,8,2016-09-25
1,6,2016-09-25
6,2,2016-09-25
2,6,2016-09-25
8,3,2016-09-25
6,3,2016-09-25
1,2,2016-09-25
5,7,2016-09-25
3,2,2016-09-25
6,7,2016-09-25
2,7,2016-09-25
4,2,2016-09-25
4,5,2016-09-25
1,7,2016-09-25
4,7,2016-09-25
7,5,2016-09-25
7,6,2016-09-25
3,4,2016-09-25
4,1,2016-09-25
7,8,2016-09-25
5,8,2016-09-25
2,5,2016-09-25
3,5,2016-09-25
6,2,2016-09-25
6,2,2016-09-25
4,1,2016-09-25
7,6,2016-09-25
8,7,2016-09-25
1,7,2016-09-25
1,3,2016-09-25
8,2,2016-09-25
1,3,2016-09-25
8,4,2016-09-26
6,1,2016-09-26
2,5,2016-09-26
5,4,2016-09-26
4,3,2016-09-26
5,4,2016-09-26
7,2,2016-09-26
2,3,2016-09-26
4,2,2016-09-26
3,1,2016-09-26
1,7,2016-09-26
8,3,2016-09-26
8,1,2016-09-26
5,6,2016-09-26
8,5,2016-09-26
4,1,2016-09-26
6,1,2016-09-26
2,3,2016-09-26
2,7,2016-09-26
7,6,2016-09-26
2,6,2016-09-26
1,8,2016-09-26
7,3,2016-09-26
3,1,2016-09-26
2,1,2016-09-26
6,4,2016-09-26
4,6,2016-09-26
3,7,2016-09-26
1,3,2016-09-26
2,8,2016-09-26
4,5,2016-09-26
3,6,2016-09-26
3,2,2016-09-26
6,5,2016-09-26
5,8,2016-09-26
7,1,2016-09-26
4,3,2016-09-26
4,7,2016-09-26
4,6,2016-09-26
4,2,2016-09-26
4,6,2016-09-26
2,1,2016-09-26
1,5,2016-09-26
2,6,2016-09-26
7,2,2016-09-26
5,6,2016-09-26
4,8,2016-09-26
2,6,2016-09-26
4,2,2016-09-26
2,5,2016-09-26
1,7,2016-09-26
2,1,2016-09-26
5,3,2016-09-26
6,2,2016-09-27
1,6,2016-09-27
8,5,2016-09-27
4,8,2016-09-27
5,2,2016-09-27
8,7,2016-09-27
2,1,2016-09-27
2,8,2016-09-27
6,5,2016-09-27
2,1,2016-09-27
4,7,2016-09-27
7,1,2016-09-27
5,6,2016-09-27
5,4,2016-09-27
4,2,2016-09-27
7,3,2016-09-27
8,4,2016-09-27
3,7,2016-09-27
5,3,2016-09-27
3,6,2016-09-27
4,6,2016-09-27
4,1,2016-09-27
5,2,2016-09-27
7,1,2016-09-27
2,6,2016-09-27
3,4,2016-09-27
7,3,2016-09-27
3,1,2016-09-27
8,6,2016-09-27
7,2,2016-09-27
1,5,2016-09-27
8,5,2016-09-27
4,3,2016-09-27
4,5,2016-09-27
